game_id,game_name,genre1,genre2,genre3,genre4,genre_wide,genre_narrow,release_day,release_month,release_year
672893,Dead Space 3,Action Adventure,Linear,,,action adventure,action adventure-linear,5,2,2013
960699,Metal Gear Rising: Revengeance,Action Adventure,General,,,action adventure,action adventure-general,19,2,2013
999091,Retro City Rampage,Action Adventure,Open-World,,,action adventure,action adventure-open world,28,2,2013
615699,Tomb Raider,Action Adventure,Linear,,,action adventure,action adventure-linear,5,3,2013
673455,Dollar Dash,Action Adventure,General,,,action adventure,action adventure-general,6,3,2013
667703,God of War: Ascension,Action Adventure,Linear,,,action adventure,action adventure-linear,12,3,2013
703246,Ninja Gaiden 3: Razor's Edge,Action Adventure,General,,,action adventure,action adventure-general,2,4,2013
632705,Star Trek The Video Game,Action Adventure,General,,,action adventure,action adventure-general,23,4,2013
700994,Resident Evil: Revelations,Action Adventure,Survival,,,action adventure,action adventure-survival,21,5,2013
640643,Remember Me,Action Adventure,General,,,action adventure,action adventure-general,4,6,2013
681534,State of Decay,Action Adventure,Survival,,,action adventure,action adventure-survival,5,6,2013
652686,The Last of Us,Action Adventure,General,,,action adventure,action adventure-general,14,6,2013
704458,Hotline Miami,Action Adventure,Linear,,,action adventure,action adventure-linear,25,6,2013
950897,Ride to Hell: Retribution,Action Adventure,General,,,action adventure,action adventure-general,25,6,2013
670379,DARK,Action Adventure,Linear,,,action adventure,action adventure-linear,9,7,2013
683105,Terraria,Action Adventure,Sandbox,,,action adventure,action adventure-sandbox,1,8,2013
695534,Disney Infinity,Action Adventure,General,,,action adventure,action adventure-general,18,8,2013
614208,Tom Clancy's Splinter Cell: Blacklist,Action Adventure,General,,,action adventure,action adventure-general,20,8,2013
649270,Saints Row IV,Action Adventure,Open-World,,,action adventure,action adventure-open world,20,8,2013
666508,Killer Is Dead,Action Adventure,General,,,action adventure,action adventure-general,27,8,2013
684836,Brothers: A Tale of Two Sons,Action Adventure,Linear,,,action adventure,action adventure-linear,3,9,2013
634491,Grand Theft Auto V,Action Adventure,Open-World,,,action adventure,action adventure-open world,17,9,2013
720002,Marlow Briggs and the Mask of Death,Action Adventure,Linear,,,action adventure,action adventure-linear,20,9,2013
707754,Lone Survivor: The Director's Cut,Action Adventure,Survival,,,action adventure,action adventure-survival,24,9,2013
680069,rain,Action Adventure,Linear,,,action adventure,action adventure-linear,1,10,2013
696965,LEGO Marvel Super Heroes,Action Adventure,General,,,action adventure,action adventure-general,22,10,2013
717342,How to Survive,Action Adventure,Survival,,,action adventure,action adventure-survival,23,10,2013
710576,Batman: Arkham Origins,Action Adventure,Open-World,,,action adventure,action adventure-open world,25,10,2013
727962,Castlevania: Lords of Shadow - Mirror of Fate HD,Action Adventure,General,,,action adventure,action adventure-general,25,10,2013
705969,Assassin's Creed IV: Black Flag,Action Adventure,Open-World,,,action adventure,action adventure-open world,29,10,2013
715207,Adventure Time: Explore the Dungeon Because I DON'T KNOW!,Action Adventure,General,,,action adventure,action adventure-general,19,11,2013
721166,Strength of the Sword 3,Action Adventure,General,,,action adventure,action adventure-general,10,12,2013
730735,Assassin's Creed Liberation HD,Action Adventure,Open-World,,,action adventure,action adventure-open world,14,1,2014
722936,The LEGO Movie Videogame,Action Adventure,General,,,action adventure,action adventure-general,7,2,2014
723569,Strider,Action Adventure,General,,,action adventure,action adventure-general,19,2,2014
672717,Castlevania: Lords of Shadow 2,Action Adventure,General,,,action adventure,action adventure-general,25,2,2014
683187,Yaiba: Ninja Gaiden Z,Action Adventure,Linear,,,action adventure,action adventure-linear,18,3,2014
739464,Metal Gear Solid V: Ground Zeroes,Action Adventure,Open-World,,,action adventure,action adventure-open world,18,3,2014
762884,Batman: Arkham Origins Blackgate - Deluxe Edition,Action Adventure,General,,,action adventure,action adventure-general,1,4,2014
739681,LEGO The Hobbit,Action Adventure,General,,,action adventure,action adventure-general,8,4,2014
735149,The Amazing Spider-Man 2,Action Adventure,Open-World,,,action adventure,action adventure-open world,29,4,2014
728005,Minecraft: PlayStation 3 Edition,Action Adventure,Sandbox,,,action adventure,action adventure-sandbox,16,5,2014
763436,Transformers: Rise of the Dark Spark,Action Adventure,General,,,action adventure,action adventure-general,24,6,2014
768265,Abyss Odyssey,Action Adventure,Linear,,,action adventure,action adventure-linear,15,7,2014
826286,Assassin's Creed Rogue,Action Adventure,Open-World,,,action adventure,action adventure-open world,11,11,2014
813891,Escape Dead Island,Action Adventure,Survival,,,action adventure,action adventure-survival,18,11,2014
809372,Adventure Time: The Secret of the Nameless Kingdom,Action Adventure,General,,,action adventure,action adventure-general,18,11,2014
644272,Yakuza 5,Action Adventure,Open-World,,,action adventure,action adventure-open world,8,12,2015
939484,Prince of Persia Classic,Adventure,General,,,adventure,adventure-general,13,6,2007
941832,Arctic Tale,Adventure,General,,,adventure,adventure-general,10,10,2007
938681,Zack & Wiki: Quest for Barbaros' Treasure,Adventure,General,,,adventure,adventure-general,23,10,2007
943117,Harvey Birdman: Attorney at Law,Adventure,3D,First-Person,,adventure,adventure-3d,8,1,2008
939565,CSI: Crime Scene Investigation: Hard Evidence,Adventure,Point-and-Click,,,adventure,adventure-point and click,15,1,2008
935591,Endless Ocean,Adventure,3D,Third-Person,,adventure,adventure-3d,21,1,2008
942723,The Spiderwick Chronicles,Adventure,General,,,adventure,adventure-general,5,2,2008
938684,Agatha Christie: And Then There Were None,Adventure,3D,Third-Person,,adventure,adventure-3d,25,2,2008
935585,The Dog Island,Adventure,General,,,adventure,adventure-general,6,5,2008
942122,The Chronicles of Narnia: Prince Caspian,Adventure,General,,,adventure,adventure-general,15,5,2008
943006,Penny Arcade Adventures: Episode One,Adventure,General,,,adventure,adventure-general,21,5,2008
945955,Sea Life Safari,Adventure,General,,,adventure,adventure-general,18,6,2008
945612,Pajama Sam in Don't Fear the Dark,Adventure,General,,,adventure,adventure-general,29,8,2008
945610,Freddi Fish: Kelp Seed Mystery,Adventure,General,,,adventure,adventure-general,29,8,2008
945611,Spy Fox in Dry Cereal,Adventure,Point-and-Click,,,adventure,adventure-point and click,29,8,2008
946376,Lost in Blue: Shipwrecked,Adventure,General,,,adventure,adventure-general,23,9,2008
952841,Penny Arcade Adventures: Episode Two,Adventure,General,,,adventure,adventure-general,29,10,2008
950966,Goosebumps HorrorLand,Adventure,General,,,adventure,adventure-general,30,10,2008
949115,Bolt,Adventure,General,,,adventure,adventure-general,18,11,2008
954043,Agatha Christie: Evil Under the Sun,Adventure,3D,Third-Person,,adventure,adventure-3d,19,11,2008
949618,Nancy Drew: The White Wolf of Icicle Creek,Adventure,Point-and-Click,,,adventure,adventure-point and click,2,12,2008
955027,M&M's Adventure,Adventure,General,,,adventure,adventure-general,3,12,2008
949615,Safecracker: The Ultimate Puzzle Adventure,Adventure,Point-and-Click,,,adventure,adventure-point and click,3,12,2008
948789,Coraline,Adventure,General,,,adventure,adventure-general,27,1,2009
955103,Grey's Anatomy: The Video Game,Adventure,Point-and-Click,,,adventure,adventure-point and click,4,3,2009
955093,Cate West: The Vanishing Files,Adventure,Point-and-Click,,,adventure,adventure-point and click,23,3,2009
954826,Broken Sword: Shadow of the Templars - The Director's Cut,Adventure,Point-and-Click,,,adventure,adventure-point and click,24,3,2009
959111,Night at the Museum: Battle of the Smithsonian,Adventure,3D,First-Person,,adventure,adventure-3d,5,5,2009
960924,Sam & Max: Save the World,Adventure,Point-and-Click,,,adventure,adventure-point and click,17,6,2009
960369,The Secret of Monkey Island: Special Edition,Adventure,Point-and-Click,,,adventure,adventure-point and click,15,7,2009
959421,The Hardy Boys: The Hidden Theft,Adventure,3D,Third-Person,,adventure,adventure-3d,29,9,2009
976357,The Island of Dr. Frankenstein,Adventure,General,,,adventure,adventure-general,13,10,2009
971670,Axel & Pixel,Adventure,General,,,adventure,adventure-general,14,10,2009
946219,Marvel Super Hero Squad,Adventure,General,,,adventure,adventure-general,20,10,2009
960342,Dragon Ball: Revenge of King Piccolo,Adventure,General,,,adventure,adventure-general,20,10,2009
961515,CSI: Crime Scene Investigation: Deadly Intent,Adventure,General,,,adventure,adventure-general,27,10,2009
959321,Rabbids Go Home,Adventure,General,,,adventure,adventure-general,1,11,2009
973239,Flowerworks,Adventure,General,,,adventure,adventure-general,7,12,2009
980069,Phoenix Wright: Ace Attorney,Adventure,Visual Novel,,,adventure,adventure-visual novel,11,1,2010
974820,Death By Cube,Adventure,General,,,adventure,adventure-general,20,1,2010
980070,Phoenix Wright: Ace Attorney - Justice for All,Adventure,Visual Novel,,,adventure,adventure-visual novel,15,2,2010
954373,Endless Ocean: Blue World,Adventure,3D,Third-Person,,adventure,adventure-3d,22,2,2010
933123,Heavy Rain,Adventure,3D,Third-Person,,adventure,adventure-3d,23,2,2010
952385,Prison Break: The Conspiracy,Adventure,General,,,adventure,adventure-general,1,4,2010
994624,Fishie Fishie,Adventure,General,,,adventure,adventure-general,5,4,2010
977601,Sherlock Holmes vs. Jack the Ripper,Adventure,General,,,adventure,adventure-general,23,4,2010
980071,Phoenix Wright: Ace Attorney - Trials and Tribulations,Adventure,Visual Novel,,,adventure,adventure-visual novel,10,5,2010
997603,Tales of Monkey Island,Adventure,3D,Third-Person,,adventure,adventure-3d,15,6,2010
940007,Secret Files: Tunguska,Adventure,General,,,adventure,adventure-general,22,6,2010
958810,Horrible Histories: Ruthless Romans,Adventure,General,,,adventure,adventure-general,24,6,2010
991337,Monkey Island 2 Special Edition: LeChuck's Revenge,Adventure,Point-and-Click,,,adventure,adventure-point and click,6,7,2010
991496,Dive: The Medes Islands Secret,Adventure,General,,,adventure,adventure-general,26,7,2010
997381,Blade Kitten,Adventure,General,,,adventure,adventure-general,22,9,2010
605047,CSI: Crime Scene Investigation: Fatal Conspiracy,Adventure,General,,,adventure,adventure-general,26,10,2010
958041,Secret Files 2: Puritas Cordis,Adventure,General,,,adventure,adventure-general,29,3,2011
988983,L.A. Noire,Adventure,3D,Third-Person,,adventure,adventure-3d,17,5,2011
630328,Hamilton's Great Adventure,Adventure,General,,,adventure,adventure-general,23,8,2011
622897,Sesame Street: Once Upon a Monster,Adventure,3D,Third-Person,,adventure,adventure-3d,11,10,2011
647153,Sam & Max: Beyond Time and Space,Adventure,Point-and-Click,,,adventure,adventure-point and click,18,10,2011
640910,Back to the Future: The Game,Adventure,3D,Third-Person,,adventure,adventure-3d,25,10,2011
638951,NCIS,Adventure,General,,,adventure,adventure-general,1,11,2011
628141,Jurassic Park: The Game,Adventure,Point-and-Click,,,adventure,adventure-point and click,15,11,2011
632836,The Adventures of Tintin: The Game,Adventure,General,,,adventure,adventure-general,6,12,2011
652585,Kinect Rush: A Disney-Pixar Adventure,Adventure,General,,,adventure,adventure-general,20,3,2012
659951,Madagascar 3: The Video Game,Adventure,General,,,adventure,adventure-general,5,6,2012
632677,Papo & Yo,Adventure,General,,,adventure,adventure-general,14,8,2012
622370,The Testament of Sherlock Holmes,Adventure,General,,,adventure,adventure-general,25,9,2012
640836,Machinarium,Adventure,Point-and-Click,,,adventure,adventure-point and click,9,10,2012
669580,The Unfinished Swan,Adventure,3D,First-Person,,adventure,adventure-3d,23,10,2012
659955,Rise of the Guardians,Adventure,General,,,adventure,adventure-general,20,11,2012
691380,The Walking Dead: A Telltale Games Series,Adventure,Point-and-Click,,,adventure,adventure-point and click,11,12,2012
687023,Monaco: What's Yours Is Mine,Adventure,General,,,adventure,adventure-general,10,5,2013
672897,Zeno Clash II,Adventure,3D,First-Person,,adventure,adventure-3d,26,7,2013
673021,Beyond: Two Souls,Adventure,3D,Third-Person,,adventure,adventure-3d,8,10,2013
737345,Proteus,Adventure,3D,First-Person,,adventure,adventure-3d,29,10,2013
714467,Hohokum,Adventure,General,,,adventure,adventure-general,12,8,2014
760213,Slender: The Arrival,Adventure,3D,First-Person,,adventure,adventure-3d,24,9,2014
620232,Tears to Tiara II: Heir of the Overlord,Adventure,Visual Novel,,,adventure,adventure-visual novel,14,10,2014
895981,Syberia,Adventure,3D,Third-Person,,adventure,adventure-3d,2,12,2014
785539,Lost Dimension,Adventure,General,,,adventure,adventure-general,28,7,2015
826388,XBLAZE: Lost Memories,Adventure,Visual Novel,,,adventure,adventure-visual novel,11,8,2015
657807,Steins;Gate,Adventure,Visual Novel,,,adventure,adventure-visual novel,31,8,2015
930845,Hardwood Hearts,Miscellaneous,Board / Card Game,,,miscellaneous,miscellaneous-board/card game,8,12,2005
930859,Hardwood Spades,Miscellaneous,Board / Card Game,,,miscellaneous,miscellaneous-board/card game,8,12,2005
930855,Hardwood Backgammon,Miscellaneous,Board / Card Game,,,miscellaneous,miscellaneous-board/card game,8,12,2005
932361,Uno,Miscellaneous,Board / Card Game,,,miscellaneous,miscellaneous-board/card game,9,5,2006
932354,Texas Hold 'Em,Miscellaneous,Gambling,,,miscellaneous,miscellaneous-gambling,23,8,2006
932273,World Championship Poker Featuring Howard Lederer: All In,Miscellaneous,Gambling,,,miscellaneous,miscellaneous-gambling,29,8,2006
932708,Super Monkey Ball: Banana Blitz,Miscellaneous,Party / Minigame,,,miscellaneous,miscellaneous-party/minigame,14,11,2006
936467,World Series of Poker: Tournament of Champions,Miscellaneous,Gambling,,,miscellaneous,miscellaneous-gambling,12,12,2006
932946,WarioWare: Smooth Moves,Miscellaneous,Party / Minigame,,,miscellaneous,miscellaneous-party/minigame,15,1,2007
934592,Fuzion Frenzy 2,Miscellaneous,Party / Minigame,,,miscellaneous,miscellaneous-party/minigame,30,1,2007
935589,Wii Play,Miscellaneous,Party / Minigame,,,miscellaneous,miscellaneous-party/minigame,12,2,2007
935675,flOw,Miscellaneous,General,,,miscellaneous,miscellaneous-general,22,2,2007
936561,Centipede & Millipede,Miscellaneous,Compilation,,,miscellaneous,miscellaneous-compilation,2,5,2007
935185,Catan,Miscellaneous,Board / Card Game,,,miscellaneous,miscellaneous-board/card game,2,5,2007
938961,Soltrio Solitaire,Miscellaneous,Board / Card Game,,,miscellaneous,miscellaneous-board/card game,16,5,2007
935598,Mario Party 8,Miscellaneous,Party / Minigame,,,miscellaneous,miscellaneous-party/minigame,29,5,2007
937813,Tamagotchi Party On!,Miscellaneous,Party / Minigame,,,miscellaneous,miscellaneous-party/minigame,29,5,2007
935575,Big Brain Academy: Wii Degree,Miscellaneous,Edutainment,,,miscellaneous,miscellaneous-edutainment,11,6,2007
935186,Carcassonne,Miscellaneous,Board / Card Game,,,miscellaneous,miscellaneous-board/card game,27,6,2007
939390,Spyglass Board Games,Miscellaneous,Board / Card Game,,,miscellaneous,miscellaneous-board/card game,1,8,2007
942049,Ultimate Board Game Collection,Miscellaneous,Board / Card Game,,,miscellaneous,miscellaneous-board/card game,14,8,2007
939414,Carnival Games,Miscellaneous,Party / Minigame,,,miscellaneous,miscellaneous-party/minigame,28,8,2007
939457,High Stakes on the Vegas Strip: Poker Edition,Miscellaneous,Gambling,,,miscellaneous,miscellaneous-gambling,13,9,2007
937821,Cosmic Family,Miscellaneous,General,,,miscellaneous,miscellaneous-general,18,9,2007
943298,World Series of Poker 2008: Battle for the Bracelets,Miscellaneous,Gambling,,,miscellaneous,miscellaneous-gambling,26,9,2007
941991,"""Scene It? Lights, Camera, Action""",Miscellaneous,Trivia / Game Show,,,miscellaneous,miscellaneous-trivia/game show,6,11,2007
939662,My Word Coach,Miscellaneous,Edutainment,,,miscellaneous,miscellaneous-edutainment,6,11,2007
942012,Smarty Pants,Miscellaneous,Trivia / Game Show,,,miscellaneous,miscellaneous-trivia/game show,13,11,2007
939473,Rayman Raving Rabbids 2,Miscellaneous,Party / Minigame,,,miscellaneous,miscellaneous-party/minigame,15,11,2007
941690,Game Party,Miscellaneous,Party / Minigame,,,miscellaneous,miscellaneous-party/minigame,27,11,2007
936563,Asteroids & Deluxe,Miscellaneous,Compilation,,,miscellaneous,miscellaneous-compilation,28,11,2007
942967,Cranium Kabookii,Miscellaneous,Board / Card Game,,,miscellaneous,miscellaneous-board/card game,4,12,2007
944564,Mesmerize: Distort,Miscellaneous,General,,,miscellaneous,miscellaneous-general,20,12,2007
935577,Furu Furu Park,Miscellaneous,Party / Minigame,,,miscellaneous,miscellaneous-party/minigame,17,1,2008
933014,Bomberman Land,Miscellaneous,Party / Minigame,,,miscellaneous,miscellaneous-party/minigame,29,1,2008
944164,Chessmaster LIVE,Miscellaneous,Board / Card Game,,,miscellaneous,miscellaneous-board/card game,30,1,2008
945456,Rocky and Bullwinkle,Miscellaneous,Party / Minigame,,,miscellaneous,miscellaneous-party/minigame,16,4,2008
944296,Wild Earth: African Safari,Miscellaneous,Edutainment,,,miscellaneous,miscellaneous-edutainment,22,4,2008
945550,Lost Cities,Miscellaneous,Board / Card Game,,,miscellaneous,miscellaneous-board/card game,23,4,2008
945407,Wits & Wagers,Miscellaneous,Trivia / Game Show,,,miscellaneous,miscellaneous-trivia/game show,7,5,2008
946303,TV Show King,Miscellaneous,Trivia / Game Show,,,miscellaneous,miscellaneous-trivia/game show,12,5,2008
946302,V.I.P. Casino Blackjack,Miscellaneous,Gambling,,,miscellaneous,miscellaneous-gambling,12,5,2008
942009,Wii Fit,Miscellaneous,Exercise / Fitness,,,miscellaneous,miscellaneous-exercise/fitness,19,5,2008
946102,Ticket to Ride,Miscellaneous,Board / Card Game,,,miscellaneous,miscellaneous-board/card game,25,6,2008
938257,Hail to the Chimp,Miscellaneous,Party / Minigame,,,miscellaneous,miscellaneous-party/minigame,2,7,2008
944280,Wonder World Amusement Park,Miscellaneous,Party / Minigame,,,miscellaneous,miscellaneous-party/minigame,8,7,2008
945788,Order Up!,Miscellaneous,General,,,miscellaneous,miscellaneous-general,22,7,2008
945046,SNK Arcade Classics Vol. 1,Miscellaneous,Compilation,,,miscellaneous,miscellaneous-compilation,29,7,2008
951203,Fable II Pub Games,Miscellaneous,Gambling,,,miscellaneous,miscellaneous-gambling,13,8,2008
946012,Gin Rummy,Miscellaneous,Gambling,,,miscellaneous,miscellaneous-gambling,3,9,2008
943805,Hell's Kitchen,Miscellaneous,General,,,miscellaneous,miscellaneous-general,9,9,2008
945457,Shotest Shogi,Miscellaneous,Board / Card Game,,,miscellaneous,miscellaneous-board/card game,10,9,2008
953864,Jeopardy!,Miscellaneous,Trivia / Game Show,,,miscellaneous,miscellaneous-trivia/game show,11,9,2008
952157,Domino Master,Miscellaneous,Board / Card Game,,,miscellaneous,miscellaneous-board/card game,17,9,2008
942971,Buzz! Quiz TV,Miscellaneous,Trivia / Game Show,,,miscellaneous,miscellaneous-trivia/game show,23,9,2008
950764,Game Party 2,Miscellaneous,Party / Minigame,,,miscellaneous,miscellaneous-party/minigame,6,10,2008
945916,Monopoly,Miscellaneous,Board / Card Game,,,miscellaneous,miscellaneous-board/card game,20,10,2008
952961,Family Fest Presents Circus Games,Miscellaneous,Party / Minigame,,,miscellaneous,miscellaneous-party/minigame,21,10,2008
951869,Disney TH!NK Fast,Miscellaneous,Trivia / Game Show,,,miscellaneous,miscellaneous-trivia/game show,21,10,2008
947638,Jillian Michaels' Fitness Ultimatum 2009,Miscellaneous,Exercise / Fitness,,,miscellaneous,miscellaneous-exercise/fitness,21,10,2008
950905,Scene It? Box Office Smash,Miscellaneous,Trivia / Game Show,,,miscellaneous,miscellaneous-trivia/game show,28,10,2008
952362,Shrek's Carnival Craze,Miscellaneous,Party / Minigame,,,miscellaneous,miscellaneous-party/minigame,28,10,2008
954856,TV Show King Party,Miscellaneous,Trivia / Game Show,,,miscellaneous,miscellaneous-trivia/game show,28,10,2008
954821,Are You Smarter Than a 5th Grader: Make the Grade,Miscellaneous,Trivia / Game Show,,,miscellaneous,miscellaneous-trivia/game show,29,10,2008
953420,Brain Challenge,Miscellaneous,Edutainment,,,miscellaneous,miscellaneous-edutainment,10,11,2008
954963,Yummy Yummy Cooking Jam,Miscellaneous,General,,,miscellaneous,miscellaneous-general,10,11,2008
950888,Imagine Party Babyz,Miscellaneous,Edutainment,,,miscellaneous,miscellaneous-edutainment,11,11,2008
954791,Block Party,Miscellaneous,Party / Minigame,,,miscellaneous,miscellaneous-party/minigame,11,11,2008
949381,Hasbro Family Game Night,Miscellaneous,Board / Card Game,,,miscellaneous,miscellaneous-board/card game,11,11,2008
950906,You're in the Movies,Miscellaneous,Application,,,miscellaneous,miscellaneous-application,17,11,2008
946573,Rayman Raving Rabbids: TV Party,Miscellaneous,Party / Minigame,,,miscellaneous,miscellaneous-party/minigame,18,11,2008
954046,Family Party: 30 Great Games,Miscellaneous,Party / Minigame,,,miscellaneous,miscellaneous-party/minigame,2,12,2008
954279,My Fitness Coach,Miscellaneous,Exercise / Fitness,,,miscellaneous,miscellaneous-exercise/fitness,2,12,2008
951587,Big Kahuna Party,Miscellaneous,Party / Minigame,,,miscellaneous,miscellaneous-party/minigame,15,12,2008
950956,Calvin Tucker's Redneck Jamboree,Miscellaneous,Party / Minigame,,,miscellaneous,miscellaneous-party/minigame,19,12,2008
955083,Mahjong Tales: Ancient Wisdom,Miscellaneous,Board / Card Game,,,miscellaneous,miscellaneous-board/card game,8,1,2009
954055,Neighborhood Games,Miscellaneous,Party / Minigame,,,miscellaneous,miscellaneous-party/minigame,12,1,2009
954939,Family Glide Hockey,Miscellaneous,General,,,miscellaneous,miscellaneous-general,19,1,2009
950958,Deal or No Deal,Miscellaneous,Trivia / Game Show,,,miscellaneous,miscellaneous-trivia/game show,20,1,2009
957421,FunTown Mahjong,Miscellaneous,Board / Card Game,,,miscellaneous,miscellaneous-board/card game,28,1,2009
954511,R-Type Dimensions,Miscellaneous,Compilation,,,miscellaneous,miscellaneous-compilation,4,2,2009
954265,Sonic's Ultimate Genesis Collection,Miscellaneous,Compilation,,,miscellaneous,miscellaneous-compilation,10,2,2009
943340,flower,Miscellaneous,General,,,miscellaneous,miscellaneous-general,12,2,2009
958442,Family & Friends Party,Miscellaneous,Party / Minigame,,,miscellaneous,miscellaneous-party/minigame,2,3,2009
948798,Six Flags Fun Park,Miscellaneous,Party / Minigame,,,miscellaneous,miscellaneous-party/minigame,3,3,2009
955050,Trivial Pursuit,Miscellaneous,Board / Card Game,,,miscellaneous,miscellaneous-board/card game,10,3,2009
954790,M&M's Beach Party,Miscellaneous,Party / Minigame,,,miscellaneous,miscellaneous-party/minigame,11,3,2009
958106,Crayola: Colorful Journey,Miscellaneous,General,,,miscellaneous,miscellaneous-general,17,3,2009
953865,Wheel of Fortune (2009),Miscellaneous,Trivia / Game Show,,,miscellaneous,miscellaneous-trivia/game show,19,3,2009
958360,Gold's Gym: Cardio Workout,Miscellaneous,Exercise / Fitness,,,miscellaneous,miscellaneous-exercise/fitness,25,3,2009
950907,Uno Rush,Miscellaneous,Board / Card Game,,,miscellaneous,miscellaneous-board/card game,25,3,2009
950930,Rag Doll Kung Fu: Fists of Plastic,Miscellaneous,Party / Minigame,,,miscellaneous,miscellaneous-party/minigame,9,4,2009
960104,Family Pirate Party,Miscellaneous,Board / Card Game,,,miscellaneous,miscellaneous-board/card game,11,5,2009
955742,Texas Cheat 'Em,Miscellaneous,Gambling,,,miscellaneous,miscellaneous-gambling,14,5,2009
960215,Silver Star Chess,Miscellaneous,Board / Card Game,,,miscellaneous,miscellaneous-board/card game,18,5,2009
954998,EA Sports Active,Miscellaneous,Exercise / Fitness,,,miscellaneous,miscellaneous-exercise/fitness,19,5,2009
958376,Wallace & Gromit's Grand Adventures,Miscellaneous,Compilation,,,miscellaneous,miscellaneous-compilation,27,5,2009
959059,Texas Hold'em Tournament,Miscellaneous,Gambling,,,miscellaneous,miscellaneous-gambling,1,6,2009
954367,Let's TAP,Miscellaneous,Party / Minigame,,,miscellaneous,miscellaneous-party/minigame,12,6,2009
959332,Drill Sergeant Mindstrong,Miscellaneous,Party / Minigame,,,miscellaneous,miscellaneous-party/minigame,22,6,2009
959718,Science Papa,Miscellaneous,General,,,miscellaneous,miscellaneous-general,15,7,2009
961519,Battle Poker,Miscellaneous,Gambling,,,miscellaneous,miscellaneous-gambling,20,7,2009
961724,HB Arcade Cards,Miscellaneous,Gambling,,,miscellaneous,miscellaneous-gambling,27,7,2009
968930,Sexy Poker,Miscellaneous,Gambling,,,miscellaneous,miscellaneous-gambling,3,8,2009
960250,Daisy Fuentes Pilates,Miscellaneous,Exercise / Fitness,,,miscellaneous,miscellaneous-exercise/fitness,4,8,2009
960594,Picture Book Games: Pop-Up Pursuit,Miscellaneous,Board / Card Game,,,miscellaneous,miscellaneous-board/card game,17,8,2009
971403,3-2-1 Rattle Battle,Miscellaneous,Party / Minigame,,,miscellaneous,miscellaneous-party/minigame,31,8,2009
971738,JumpStart: Pet Rescue,Miscellaneous,Edutainment,,,miscellaneous,miscellaneous-edutainment,8,9,2009
971714,Texas Hold'Em Poker,Miscellaneous,Gambling,,,miscellaneous,miscellaneous-gambling,14,9,2009
959016,Toy Story Mania!,Miscellaneous,Party / Minigame,,,miscellaneous,miscellaneous-party/minigame,15,9,2009
960452,The Price Is Right: 2010 Edition,Miscellaneous,Trivia / Game Show,,,miscellaneous,miscellaneous-trivia/game show,22,9,2009
961145,Family Feud: 2010 Edition,Miscellaneous,Trivia / Game Show,,,miscellaneous,miscellaneous-trivia/game show,29,9,2009
971402,Football Genius - The Ultimate Quiz,Miscellaneous,Trivia / Game Show,,,miscellaneous,miscellaneous-trivia/game show,30,9,2009
960488,Wii Fit Plus,Miscellaneous,Exercise / Fitness,,,miscellaneous,miscellaneous-exercise/fitness,4,10,2009
960592,Game Party 3,Miscellaneous,Party / Minigame,,,miscellaneous,miscellaneous-party/minigame,6,10,2009
960185,Jillian Michaels Fitness Ultimatum 2010,Miscellaneous,Exercise / Fitness,,,miscellaneous,miscellaneous-exercise/fitness,6,10,2009
959070,Squeeballs Party,Miscellaneous,Party / Minigame,,,miscellaneous,miscellaneous-party/minigame,12,10,2009
975367,Ghost Mansion Party,Miscellaneous,Board / Card Game,,,miscellaneous,miscellaneous-board/card game,26,10,2009
960656,Hasbro Family Game Night 2,Miscellaneous,Party / Minigame,,,miscellaneous,miscellaneous-party/minigame,26,10,2009
976336,Vegas Party,Miscellaneous,Gambling,,,miscellaneous,miscellaneous-gambling,27,10,2009
959890,Food Network: Cook or Be Cooked,Miscellaneous,General,,,miscellaneous,miscellaneous-general,3,11,2009
971426,EA Sports Active More Workouts,Miscellaneous,Exercise / Fitness,,,miscellaneous,miscellaneous-exercise/fitness,17,11,2009
971952,Scene It? Bright Lights! Big Screen!,Miscellaneous,Trivia / Game Show,,,miscellaneous,miscellaneous-trivia/game show,17,11,2009
979377,JumpStart: Escape From Adventure Island,Miscellaneous,Edutainment,,,miscellaneous,miscellaneous-edutainment,17,11,2009
974358,Learning With the PooYoos: Episode 1,Miscellaneous,Edutainment,,,miscellaneous,miscellaneous-edutainment,23,11,2009
974794,Scene It? Twilight,Miscellaneous,Trivia / Game Show,,,miscellaneous,miscellaneous-trivia/game show,24,11,2009
960536,Your Shape Featuring Jenny McCarthy,Miscellaneous,Exercise / Fitness,,,miscellaneous,miscellaneous-exercise/fitness,24,11,2009
960395,Yoga,Miscellaneous,Exercise / Fitness,,,miscellaneous,miscellaneous-exercise/fitness,1,12,2009
975173,Playmobil Circus,Miscellaneous,Party / Minigame,,,miscellaneous,miscellaneous-party/minigame,21,12,2009
980850,Happy Holidays: Christmas,Miscellaneous,General,,,miscellaneous,miscellaneous-general,21,12,2009
981933,TV Show King 2,Miscellaneous,Trivia / Game Show,,,miscellaneous,miscellaneous-trivia/game show,21,12,2009
980480,Rabbids Lab,Miscellaneous,General,,,miscellaneous,miscellaneous-general,28,12,2009
960833,Walk It Out!,Miscellaneous,Exercise / Fitness,,,miscellaneous,miscellaneous-exercise/fitness,12,1,2010
986137,The Amazing Brain Train!,Miscellaneous,Edutainment,,,miscellaneous,miscellaneous-edutainment,18,1,2010
